N1884	18	6075	6075	6075	6075	6075	6075	6075	6075	6075	6075	6075	6075	6075	6075	6075	6075	6075	6075
N1885	18	4310.5	4310.5	4310.5	4310.5	4310.5	4310.5	4310.5	4310.5	4310.5	4310.5	4310.5	4310.5	4310.5	4310.5	4310.5	4310.5	4310.5	4310.5
N1886	18	6213	6213	6213	6213	6213	6213	6213	6213	6213	6213	6213	6213	6213	6213	6213	6213	6213	6213
N1887	18	4992.3	4992.3	4992.3	4992.3	4992.3	4992.3	4992.3	4992.3	4992.3	4992.3	4992.3	4992.3	4992.3	4992.3	4992.3	4992.3	4992.3	4992.3
N1888	18	7651.6	7651.6	7651.6	7651.6	7651.6	7651.6	7651.6	7651.6	7651.6	7651.6	7651.6	7651.6	7651.6	7651.6	7651.6	7651.6	7651.6	7651.6
N1889	18	8282.38	9983.37	9884.28	10592.18	9159.8	8729.52	10114.54	9885.55	10546.7	9949.99	9914.05	9690	8282.38	9983.37	9884.28	10592.18	9159.8	8729.52
N1890	18	6389.59	7010.7	7179.78	7387.28	6291.16	5686.12	6035.41	5714.03	6633.01	6608.07	6805.63	7251	6389.59	7010.7	7179.78	7387.28	6291.16	5686.12
N1891	18	3445.76	4167.44	4587.1	4946.45	4322.6	3744.6	4327.55	4528.56	5031.36	4800.09	4968.42	4723	3445.76	4167.44	4587.1	4946.45	4322.6	3744.6
N1892	18	8146.96	8724.17	8767.86	8899.53	7561.15	6808.83	7013.1	6404.3	7592.24	7711.54	7961.94	8831	8146.96	8724.17	8767.86	8899.53	7561.15	6808.83
N1893	18	8193.74	10086.95	9881.11	10015.92	8673.62	9045.62	10516.28	10728.73	11372.06	10126.74	9482.9	8920	8193.74	10086.95	9881.11	10015.92	8673.62	9045.62
N1894	18	3846.11	3769.12	3600.06	3515.71	3488.81	3575.51	3836.04	4108.93	4268.18	4289.33	4229.7	4020.1	3846.11	3769.12	3600.06	3515.71	3488.81	3575.51
N1895	18	6923.39	7213.01	6123.36	6220.36	6054.58	6145.62	5837.87	5984.46	6714.16	6476.56	6418.88	6910	6923.39	7213.01	6123.36	6220.36	6054.58	6145.62
N1896	18	5828.45	6049.51	4945.19	5154.7	4768.07	5023.67	4643.66	4399.54	5363.92	5032.67	5176.98	5557	5828.45	6049.51	4945.19	5154.7	4768.07	5023.67
N1897	18	8755.31	9098.66	8922.95	9577.77	9078.94	8485.98	7816.01	7861.21	9233.53	8589.78	8888.61	8920	8755.31	9098.66	8922.95	9577.77	9078.94	8485.98
N1898	18	5395.42	5112.89	5284.59	5875.7	5695.38	4993.22	4213.52	4495.06	5295.24	4915.13	4880.64	5030	5395.42	5112.89	5284.59	5875.7	5695.38	4993.22
N1899	18	7270.77	7280.71	7030.78	6605.25	6963.25	6937.76	7620.62	7124.81	6999.47	7010.46	6837.78	7610	7270.77	7280.71	7030.78	6605.25	6963.25	6937.76
N1900	18	4991.39	4684.79	5170.94	5210.65	5047.44	4602.14	4677.11	5121.54	4585.4	4760.22	3809.81	4480	4991.39	4684.79	5170.94	5210.65	5047.44	4602.14
N1901	18	9174.56	9079.23	8873.05	8683.66	8421.51	8404.87	8773.73	9132.91	8789.92	8562.81	8950.85	9184	9174.56	9079.23	8873.05	8683.66	8421.51	8404.87
N1902	18	4917.5	4829.52	4782.5	4835.44	4918.74	4848.11	4734.58	4731.38	4615.48	4583.81	4680.3	4815	4917.5	4829.52	4782.5	4835.44	4918.74	4848.11
N1903	18	7244.5	7012.69	6825.8	7246.73	7379.6	7469.8	6470.83	6811.11	5996.4	4963.54	5717.44	6600	7244.5	7012.69	6825.8	7246.73	7379.6	7469.8
N1904	18	3915	3915	3915	3915	3915	3915	3915	3915	3915	3915	3915	3915	3915	3915	3915	3915	3915	3915
N1905	18	1992.92	1935.8	1824.54	1786.85	2311.53	2588.85	3432.42	3377.54	3246.5	3195.72	2787.59	2430	1992.92	1935.8	1824.54	1786.85	2311.53	2588.85
N1906	18	6515.54	4789.91	2278.85	1457.85	1499.59	1553.85	2233.22	3086.5	4806.2	7690.51	10528.82	10296	6515.54	4789.91	2278.85	1457.85	1499.59	1553.85
N1907	18	4434.62	4689.5	4366.4	4568.29	3593.56	2723.52	2402.55	2373.04	3196.6	3777.74	4234.3	4462.5	4434.62	4689.5	4366.4	4568.29	3593.56	2723.52
N1908	18	6077.14	6136.09	5982.38	6097.3	5110.77	4177.33	3742.34	3787.04	5222.95	5682.18	5937.31	6133	6077.14	6136.09	5982.38	6097.3	5110.77	4177.33
N1909	18	4798.84	4998.24	4458.83	4940.38	4106.43	3387.73	4323.64	4402.89	4864.52	4754.91	4866.38	4869.8	4798.84	4998.24	4458.83	4940.38	4106.43	3387.73
N1910	18	4913.68	5058.29	4559.73	4626	4045.09	3866.75	4325.1	4086.84	4694.2	4738.86	4890.98	5071	4913.68	5058.29	4559.73	4626	4045.09	3866.75
N1911	18	4401	5193.35	4666.44	3802.83	3137.31	2908	3792.27	3779.92	4485.66	4196.61	4703	4490	4401	5193.35	4666.44	3802.83	3137.31	2908
N1912	18	5526.85	5503.46	4553.38	4462.6	3937.14	3762.49	3848.59	3835.03	4665.78	5013.9	5359.86	5663	5526.85	5503.46	4553.38	4462.6	3937.14	3762.49
N1913	18	7761.85	7300.79	6598.76	6752.71	6065.19	5965.36	6754.68	6244.92	6991	7384.72	7647.46	7702	7761.85	7300.79	6598.76	6752.71	6065.19	5965.36
N1914	18	4030.65	3968.68	3569.83	3944.09	3454.79	3357.2	3588.62	3265.7	3941.89	3970.52	4074.01	4426	4030.65	3968.68	3569.83	3944.09	3454.79	3357.2
N1915	18	5825.02	6734.75	6441.4	6826.08	5750.21	5271.46	6091.14	5650.01	6080.55	5680.92	5658.44	6049	5825.02	6734.75	6441.4	6826.08	5750.21	5271.46
N1916	18	2407.27	2581.58	2655.28	2868.38	2534.83	2452.61	2746.33	2667.67	2895.81	2872.41	2798.63	2748	2407.27	2581.58	2655.28	2868.38	2534.83	2452.61
N1917	18	2037.72	2541.93	2237.38	2476.31	2454.26	2308.5	2586.3	2539.15	2843	2685.68	2050.08	2180	2037.72	2541.93	2237.38	2476.31	2454.26	2308.5
N1918	18	4589.21	4577.2	4481.52	4630.73	4675.91	4414.45	4488.92	4607.06	4693.16	4709.14	4695.32	4607.9	4589.21	4577.2	4481.52	4630.73	4675.91	4414.45
N1919	18	7389.06	7492.68	7829.1	7237.84	6870.16	7020.31	6151.4	6644.67	7064.28	7058.17	7083.2	7020	7389.06	7492.68	7829.1	7237.84	6870.16	7020.31
N1920	18	7257.27	7073.12	7740.27	6954.7	6606	6994.02	6506.14	7370.59	7545.2	6964.12	6775.73	7115	7257.27	7073.12	7740.27	6954.7	6606	6994.02
N1921	18	5886.27	5684.01	5513.86	5436.12	5864.07	4228.76	4197.31	4058.03	4694.46	5415.18	6480.93	5150	5886.27	5684.01	5513.86	5436.12	5864.07	4228.76
N1922	18	10174.92	9476.36	10476.14	9196.1	8646.36	9154.92	8730.29	9984.45	9676.92	9399.96	9266.59	9540	10174.92	9476.36	10476.14	9196.1	8646.36	9154.92
N1923	18	6488.82	6014	6674.54	5932.03	5565.89	5802.47	5594.03	6382.95	6055.18	5873.41	5815.31	6020	6488.82	6014	6674.54	5932.03	5565.89	5802.47
N1924	18	5062.5	4679.76	5170.98	4481.42	4327.12	4585.83	4325.43	4904.98	4796.37	4698.97	4673.26	4800	5062.5	4679.76	5170.98	4481.42	4327.12	4585.83
N1925	18	7272.51	7992.96	7448.79	8185.28	5933.84	5125.56	6113.67	6035.11	7292.24	8409.71	7685.63	7200	7272.51	7992.96	7448.79	8185.28	5933.84	5125.56
N1926	18	7374.96	7816.43	7519.94	7986.31	7073.93	6604.67	7369.04	7188.71	7951.93	7899.21	7832.31	7822	7374.96	7816.43	7519.94	7986.31	7073.93	6604.67
N1927	18	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800	4800
N1928	18	5543.78	5814.3	5638.39	5971.05	5213.17	4857.4	5517.72	5351.27	5985.87	5993.78	5852.25	5902	5543.78	5814.3	5638.39	5971.05	5213.17	4857.4
N1929	18	7141.01	7601.76	7176.8	7724.18	6934.28	6667.6	7040.98	6815.24	7743.14	7766.96	7838.76	7872	7141.01	7601.76	7176.8	7724.18	6934.28	6667.6
N1930	18	4495	4495	4495	4495	4495	4495	4495	4495	4495	4495	4495	4495	4495	4495	4495	4495	4495	4495
N1931	18	5472.79	5769.99	5459.69	5876.94	5174.4	5017.72	5289.4	5127.03	5883.49	5967.44	5988.88	6074	5472.79	5769.99	5459.69	5876.94	5174.4	5017.72
N1932	18	6646.44	6576.81	6646.72	6766.07	6815.51	6795.13	6679.78	6617.76	6573.37	6573.38	6633.25	6653	6646.44	6576.81	6646.72	6766.07	6815.51	6795.13
N1933	18	8654.52	7866.52	8657.91	8611.31	8493.53	8427.64	8284.46	8329.09	8425.34	8500.97	8580.04	8620	8654.52	7866.52	8657.91	8611.31	8493.53	8427.64
N1934	18	4678	4678	4678	4678	4678	4678	4678	4678	4678	4678	4678	4678	4678	4678	4678	4678	4678	4678
N1935	18	3318	3318	3318	3318	3318	3318	3318	3318	3318	3318	3318	3318	3318	3318	3318	3318	3318	3318
N1936	18	3142.45	3459.49	3372.98	2921.22	3089.84	3470.16	3118.91	3906.85	3379.23	3454.06	3540.63	2995	3142.45	3459.49	3372.98	2921.22	3089.84	3470.16
N1937	18	4592.89	4986.28	4789.49	4682.38	4889.35	5328.91	5133.85	5665.99	5286.09	5145.56	5120.15	4920	4592.89	4986.28	4789.49	4682.38	4889.35	5328.91
N1938	18	3372.02	3458.77	3602.81	3105.16	2897.28	3433.61	3359.55	3765.51	3694.47	3531.27	3503.37	3210	3372.02	3458.77	3602.81	3105.16	2897.28	3433.61
N1939	18	3420.48	3408.44	3607.55	3082.35	3133.67	3343.54	3245.29	3759.72	3749.05	3693.75	3740.48	3195	3420.48	3408.44	3607.55	3082.35	3133.67	3343.54
N1940	18	3712.38	3792.63	3861.48	3901.69	3704.28	3834.67	3939.7	4011.16	4009.73	3859.4	3669.86	3740	3712.38	3792.63	3861.48	3901.69	3704.28	3834.67
N1941	18	3580	3580	3580	3580	3580	3580	3580	3580	3580	3580	3580	3580	3580	3580	3580	3580	3580	3580
N1942	18	3060	3060	3060	3060	3060	3060	3060	3060	3060	3060	3060	3060	3060	3060	3060	3060	3060	3060
N1943	18	6836	6836	6836	6836	6836	6836	6836	6836	6836	6836	6836	6836	6836	6836	6836	6836	6836	6836
N1944	18	6320	6320	6320	6320	6320	6320	6320	6320	6320	6320	6320	6320	6320	6320	6320	6320	6320	6320
N1945	18	3705	3705	3705	3705	3705	3705	3705	3705	3705	3705	3705	3705	3705	3705	3705	3705	3705	3705
N1946	18	5478.48	5587.08	5291.26	5825.67	5083.86	4775.09	5318.23	5105.05	5695.55	5731.27	5717.36	5850	5478.48	5587.08	5291.26	5825.67	5083.86	4775.09
N1947	18	6025	6025	6025	6025	6025	6025	6025	6025	6025	6025	6025	6025	6025	6025	6025	6025	6025	6025
N1948	18	6309.8	6416.45	6461.89	6480.93	6516.35	6795.78	6547.89	6568.76	6554.24	6478.63	6398.7	6375	6309.8	6416.45	6461.89	6480.93	6516.35	6795.78
N1949	18	4542.9	4542.9	4542.9	4542.9	4542.9	4542.9	4542.9	4542.9	4542.9	4542.9	4542.9	4542.9	4542.9	4542.9	4542.9	4542.9	4542.9	4542.9
N1950	18	3822	3699.25	3843.34	3255.47	3248.73	3640.79	3214.66	3933.38	3706.68	3748.76	3884.03	3450	3822	3699.25	3843.34	3255.47	3248.73	3640.79
N1951	18	4353.46	4401.28	4455.26	4256.88	4191.8	4777.09	4661.75	4922.37	4674.29	4634.43	4633.45	4420	4353.46	4401.28	4455.26	4256.88	4191.8	4777.09
N1952	18	8103.77	7661.17	8090.79	7073.25	6676.61	7134.12	6871.98	8026.14	7941.51	7649.85	7837.71	7430	8103.77	7661.17	8090.79	7073.25	6676.61	7134.12
N1953	18	2658.44	2354.88	2332.68	2394.81	1849.25	1574.75	2088.9	1878.03	2141.21	3424.58	1311.53	2011.6	2658.44	2354.88	2332.68	2394.81	1849.25	1574.75
N1954	18	5134	5134	5134	5134	5134	5134	5134	5134	5134	5134	5134	5134	5134	5134	5134	5134	5134	5134
N1955	18	3850.06	4269.18	5187.26	5787.85	5053.74	4371.57	5012.45	5128.97	5787.29	5450.9	5762.66	5720	3850.06	4269.18	5187.26	5787.85	5053.74	4371.57
N1956	18	3564.46	4013.46	4784.8	5357.29	4666.41	4043.35	4693.93	4697.09	5236.62	4966.01	5275.45	5230	3564.46	4013.46	4784.8	5357.29	4666.41	4043.35
N1957	18	3220.33	3157.08	2815.29	2921.62	2785.09	2946.91	3413.09	3344.25	3628.63	3499.75	3274.51	3300	3220.33	3157.08	2815.29	2921.62	2785.09	2946.91
N1958	18	4878.99	4675.8	4094.52	4230.13	4160.68	4503.24	5219.99	5183.28	5499.37	5279.9	4823.75	4830	4878.99	4675.8	4094.52	4230.13	4160.68	4503.24
N1959	18	3157.43	3274.4	3084.74	3216.13	2830.93	2803.51	3238.02	3073.16	3559.5	3491.33	3484.31	3540	3157.43	3274.4	3084.74	3216.13	2830.93	2803.51
N1960	18	5763.7	6197.98	6671.23	6590.6	6922.52	7036.81	7045.84	7029.92	6934.88	6989.28	6190.11	5830	5763.7	6197.98	6671.23	6590.6	6922.52	7036.81
N1961	18	6453.73	6733.16	7013.65	6976.55	6893.74	6843.52	6948.7	6962.31	6906.38	6920.54	6872.94	6705	6453.73	6733.16	7013.65	6976.55	6893.74	6843.52
N1962	18	4399.83	3276.96	5251.96	5608.22	5490.31	4487.87	4258.7	5976.34	6950.42	6950.73	7044.42	6733	4399.83	3276.96	5251.96	5608.22	5490.31	4487.87
N1963	18	3350.09	2429.13	4069.83	4159.85	4012.59	3257.17	2975.38	4454.32	5351.78	5388.6	5433.85	5251	3350.09	2429.13	4069.83	4159.85	4012.59	3257.17
N1964	18	5224.22	4961.41	4878.25	5784.04	5901.08	5753	5387.23	5303.17	5646.58	5449.85	5900.49	5808	5224.22	4961.41	4878.25	5784.04	5901.08	5753
N1965	18	3676.87	3737.23	4888.1	5406.4	5562.57	4978.32	4712.56	5487.89	5572.95	5694.24	5950.25	6105	3676.87	3737.23	4888.1	5406.4	5562.57	4978.32
N1966	18	3677.66	4006.74	3608.15	3181.3	3482.39	3249.83	3170.46	3558.88	3614.87	3705.92	4048.71	3770	3677.66	4006.74	3608.15	3181.3	3482.39	3249.83
N1967	18	5940.71	6161.18	5491.44	5008.33	5560.94	5016.12	4664.72	5145.03	5093.51	5169.91	5884.77	5740	5940.71	6161.18	5491.44	5008.33	5560.94	5016.12
N1968	18	5287.15	6450.33	6838.3	7230.35	6311.36	5608.94	6271.74	6624.59	7519.39	6974.74	7533.09	7360	5287.15	6450.33	6838.3	7230.35	6311.36	5608.94
N1969	18	4831.64	5957.74	6273.13	6577.6	5725.86	5061.66	5740.55	6040.93	6785.26	6290.44	6810.83	6680	4831.64	5957.74	6273.13	6577.6	5725.86	5061.66
N1970	18	4090.98	3901.48	3701.25	3906.02	3550.6	3759.25	4504.51	4286.87	4628.17	4470.38	4380.47	4068	4090.98	3901.48	3701.25	3906.02	3550.6	3759.25
N1971	18	7567.08	7259.78	6980.33	7204.15	6601.85	7059.58	8442.62	8003.81	8675.1	8461.66	8054.8	7336	7567.08	7259.78	6980.33	7204.15	6601.85	7059.58
N1972	18	1453.37	1350.35	1250.77	1398.18	1214.71	1252.73	1561.81	1440.78	1593.44	1430.01	1579.19	1770	1453.37	1350.35	1250.77	1398.18	1214.71	1252.73
N1973	18	4501.69	4771.53	3882.53	4663.56	3923.9	3935.3	4788.2	4958.32	4770.3	4858.23	4829.42	4440	4501.69	4771.53	3882.53	4663.56	3923.9	3935.3
N1974	18	3995	3995	3995	3995	3995	3995	3995	3995	3995	3995	3995	3995	3995	3995	3995	3995	3995	3995
N1975	18	3620	3620	3620	3620	3620	3620	3620	3620	3620	3620	3620	3620	3620	3620	3620	3620	3620	3620
N1976	18	1470	1470	1470	1470	1470	1470	1470	1470	1470	1470	1470	1470	1470	1470	1470	1470	1470	1470
N1977	18	4560	4560	4560	4560	4560	4560	4560	4560	4560	4560	4560	4560	4560	4560	4560	4560	4560	4560
N1978	18	5126.04	5162.31	5186.23	5499.93	5603.75	5381.17	5591.47	5742.89	5752.59	5732.53	5737.72	5700.5	5126.04	5162.31	5186.23	5499.93	5603.75	5381.17
N1979	18	5452	5452	5452	5452	5452	5452	5452	5452	5452	5452	5452	5452	5452	5452	5452	5452	5452	5452
N1980	18	3370.47	2859.21	3548.96	3698.14	3648.25	3407.36	3187.54	3878.58	4187.11	4237.84	4582.44	4428	3370.47	2859.21	3548.96	3698.14	3648.25	3407.36
N1981	18	5112.5	5112.5	5112.5	5112.5	5112.5	5112.5	5112.5	5112.5	5112.5	5112.5	5112.5	5112.5	5112.5	5112.5	5112.5	5112.5	5112.5	5112.5
N1982	18	4204.61	4447.47	4094.91	3715.07	4094.72	3768.1	3592.96	4124.23	4194.55	4226.3	4617.93	4370	4204.61	4447.47	4094.91	3715.07	4094.72	3768.1
N1983	18	6860.42	7932.97	7694.71	7691.12	7023.12	7411.25	6548.49	6722.67	7972.39	7469.94	7866.76	7521	6860.42	7932.97	7694.71	7691.12	7023.12	7411.25
N1984	18	5100.45	6340.19	6129.72	5978.07	5569.71	5788.42	4999.69	5200.95	6129.98	5619.27	5962.14	5781.5	5100.45	6340.19	6129.72	5978.07	5569.71	5788.42
N1985	18	925	925	925	925	925	925	925	925	925	925	925	925	925	925	925	925	925	925
N1986	18	10386	10386	10386	10386	10386	10386	10386	10386	10386	10386	10386	10386	10386	10386	10386	10386	10386	10386
N1987	18	5158.38	5443.44	5020.26	4929.62	4541.44	4776	4490.46	4554.88	5027.3	4650.34	4919.3	5100	5158.38	5443.44	5020.26	4929.62	4541.44	4776
N1988	18	4606.95	4478.15	4490.93	4501.11	4414.23	4563.94	4332.98	4366.89	4611.93	4636.06	4639.88	4550	4606.95	4478.15	4490.93	4501.11	4414.23	4563.94
N1989	18	4860	4860	4860	4860	4860	4860	4860	4860	4860	4860	4860	4860	4860	4860	4860	4860	4860	4860
N1990	18	4860	4860	4860	4860	4860	4860	4860	4860	4860	4860	4860	4860	4860	4860	4860	4860	4860	4860
N1991	18	7747.39	7614.52	7842.99	7710.14	7540.37	7704.34	7674.81	8045.4	7866.68	7183.4	7807.26	7580	7747.39	7614.52	7842.99	7710.14	7540.37	7704.34
N1992	18	2122	2122	2122	2122	2122	2122	2122	2122	2122	2122	2122	2122	2122	2122	2122	2122	2122	2122
N1993	18	6837.63	6992.43	6919.99	7203.13	7237.6	7653.29	7466.22	7080.83	7867.29	7820.97	7737.42	7165	6837.63	6992.43	6919.99	7203.13	7237.6	7653.29
N1994	18	6165.22	6012.67	6269.11	7070.91	7163.82	7350.67	7479.92	7284.45	8189.84	7732.53	7596.06	6650	6165.22	6012.67	6269.11	7070.91	7163.82	7350.67
N1995	18	6251.07	6101.77	6464.01	6987.04	7124.14	7236.21	7236.03	7040.14	8078.42	7574.3	7420.52	6660	6251.07	6101.77	6464.01	6987.04	7124.14	7236.21
N1996	18	4826.41	4934.35	4809.18	4878.52	4983.63	5182.09	5058.53	4945.78	5739.08	5820.44	5977.46	4900	4826.41	4934.35	4809.18	4878.52	4983.63	5182.09
N1997	18	4384.62	4529.82	4634.13	4872.75	4632.95	4871.96	4425.71	4477.3	4998.31	4939.58	4552.39	4345	4384.62	4529.82	4634.13	4872.75	4632.95	4871.96
N1998	18	3340.58	3379.79	3434.16	3560.76	3433.26	3612.85	3360.51	3286.87	3665.35	3653.01	3443.48	3291	3340.58	3379.79	3434.16	3560.76	3433.26	3612.85
N1999	18	6830	6830	6830	6830	6830	6830	6830	6830	6830	6830	6830	6830	6830	6830	6830	6830	6830	6830
N2000	18	4995.16	4612.83	4101.22	4280.22	5191.44	5127.54	5264.9	5237.95	4946.69	4700.7	5092.24	5055	4995.16	4612.83	4101.22	4280.22	5191.44	5127.54
N2001	18	2062.76	4421.36	3725.52	3333.91	2984.99	4384.05	4883.66	3179.98	3536.21	5518.46	4931.76	2610	2062.76	4421.36	3725.52	3333.91	2984.99	4384.05
N2002	18	1785.05	2256.45	2367.96	2211.42	2086.18	2351.74	2291.93	2056.98	2603.92	2757.76	2357.95	1725	1785.05	2256.45	2367.96	2211.42	2086.18	2351.74
N2003	18	4310	4310	4310	4310	4310	4310	4310	4310	4310	4310	4310	4310	4310	4310	4310	4310	4310	4310
N2004	18	8766	8766	8766	8766	8766	8766	8766	8766	8766	8766	8766	8766	8766	8766	8766	8766	8766	8766
N2005	18	5790.5	5790.5	5790.5	5790.5	5790.5	5790.5	5790.5	5790.5	5790.5	5790.5	5790.5	5790.5	5790.5	5790.5	5790.5	5790.5	5790.5	5790.5
N2006	18	7622.15	7462.64	7350.46	7529.5	7379.16	7527.85	7670.95	7343.8	8046.31	7723.95	7756.79	7447.6	7622.15	7462.64	7350.46	7529.5	7379.16	7527.85
N2007	18	10247.1	11092.51	10511.62	11079.69	10368.57	10642.69	10504.5	11153.51	11648.46	10706	11058.77	11170	10247.1	11092.51	10511.62	11079.69	10368.57	10642.69
N2008	18	1955	1955	1955	1955	1955	1955	1955	1955	1955	1955	1955	1955	1955	1955	1955	1955	1955	1955
N2009	18	6610	6610	6610	6610	6610	6610	6610	6610	6610	6610	6610	6610	6610	6610	6610	6610	6610	6610
N2010	18	6180	6180	6180	6180	6180	6180	6180	6180	6180	6180	6180	6180	6180	6180	6180	6180	6180	6180
N2011	18	4258	4258	4258	4258	4258	4258	4258	4258	4258	4258	4258	4258	4258	4258	4258	4258	4258	4258
N2012	18	4862.54	5004.98	4778.25	4686.33	3848.11	3423.52	3860.21	4028.75	4688.56	4930.83	5146.74	5301	4862.54	5004.98	4778.25	4686.33	3848.11	3423.52
N2013	18	4093.16	4089.93	3645.21	3344.03	2590.56	2296.84	2663.44	2897.02	3627.41	3898.56	4212.54	4446	4093.16	4089.93	3645.21	3344.03	2590.56	2296.84
N2014	18	3383.84	3625.1	3722.5	3924.24	3396.7	3067.09	3454.55	3467.62	3747.63	3771.12	3806.91	3812	3383.84	3625.1	3722.5	3924.24	3396.7	3067.09
N2015	18	4541.53	4633.14	4455.14	4317.61	3629.43	3148.77	3444.47	3532.03	4054.89	4406.39	4591.43	4688	4541.53	4633.14	4455.14	4317.61	3629.43	3148.77
N2016	18	8832.34	8931.78	8902.26	9435.55	8528.75	8562.43	9123.84	8735.51	8945.39	8695.83	8563.41	8711	8832.34	8931.78	8902.26	9435.55	8528.75	8562.43
N2017	18	8982.37	9035.68	8893.99	9248.17	8831.5	8689.03	9323.95	8791.2	9209.77	9058.65	8851.79	8861	8982.37	9035.68	8893.99	9248.17	8831.5	8689.03
N2018	18	5470.83	5579.24	5813.4	6219.1	6144.77	6099.53	6099.68	6050.73	5959.07	5679.07	5492.51	5484	5470.83	5579.24	5813.4	6219.1	6144.77	6099.53
N2019	18	3431.33	3718.54	3590.03	3780.62	3604.75	3432.84	3664.27	3441.06	3790.92	3571.13	3714.01	3600	3431.33	3718.54	3590.03	3780.62	3604.75	3432.84
N2020	18	5122.01	5106.96	5168.1	5249.7	5224.9	5415.58	5157.98	5013.86	5004.49	4980.58	4866.1	4990	5122.01	5106.96	5168.1	5249.7	5224.9	5415.58
N2021	18	5160.73	5315.25	5100.22	5309.77	5109.76	4996.11	5347.4	4998.9	5433.05	5212.82	5227.07	5197	5160.73	5315.25	5100.22	5309.77	5109.76	4996.11
N2022	18	5883.22	6390.48	6019.02	5986.77	6498.3	6091.84	6097.86	6157.39	6898.39	6016.81	6457.24	6200	5883.22	6390.48	6019.02	5986.77	6498.3	6091.84
N2023	18	4191.45	4340.95	4134.84	4302.9	4149.96	4047.36	4337.43	4054.83	4416.57	4233	4232.7	4222	4191.45	4340.95	4134.84	4302.9	4149.96	4047.36
N2024	18	5307.25	5335.89	5274.39	5495.66	5225.62	5176.8	5515.36	5098.58	5469.74	5334.69	5369.08	5200	5307.25	5335.89	5274.39	5495.66	5225.62	5176.8
N2025	18	3271.18	3252.7	3235.16	3386.22	3224.48	3142.66	3442.37	3119.79	3402.87	3323.27	3379.08	3310	3271.18	3252.7	3235.16	3386.22	3224.48	3142.66
N2026	18	2140	2140	2140	2140	2140	2140	2140	2140	2140	2140	2140	2140	2140	2140	2140	2140	2140	2140
N2027	18	5658.95	5940.91	5496.16	5805.84	6414.47	5475.78	6292.68	6113.19	5459.36	5609.54	5523.6	5150	5658.95	5940.91	5496.16	5805.84	6414.47	5475.78
N2028	18	3510	3510	3510	3510	3510	3510	3510	3510	3510	3510	3510	3510	3510	3510	3510	3510	3510	3510
N2029	18	3191.32	3150.21	3422.14	2860.06	2738.99	3254.12	2572.24	2873.86	3606.58	3354	3398.35	3590	3191.32	3150.21	3422.14	2860.06	2738.99	3254.12
N2030	18	3760	3760	3760	3760	3760	3760	3760	3760	3760	3760	3760	3760	3760	3760	3760	3760	3760	3760
N2031	18	3650	3650	3650	3650	3650	3650	3650	3650	3650	3650	3650	3650	3650	3650	3650	3650	3650	3650
N2032	18	7287.19	7001.22	7300.77	6946.67	6829.65	7249.36	6725.39	7377.94	6946.31	7161.91	6997.82	6941	7287.19	7001.22	7300.77	6946.67	6829.65	7249.36
N2033	18	7194.23	6917.86	7276.37	6899.27	6737.59	7143.98	6680.95	7265.38	6875.11	6970.44	6848.88	6806	7194.23	6917.86	7276.37	6899.27	6737.59	7143.98
N2034	18	7398.26	7074.74	7289.36	6988.96	6902.71	7327.67	6772.5	7471.43	7021.36	7343.44	7139.17	7076	7398.26	7074.74	7289.36	6988.96	6902.71	7327.67
N2035	18	8305.62	7799.6	7878.84	6715.77	7335.18	8086.19	6931.66	7658.25	6790.86	7292.09	7898.56	7750	8305.62	7799.6	7878.84	6715.77	7335.18	8086.19
N2036	18	5480	5480	5480	5480	5480	5480	5480	5480	5480	5480	5480	5480	5480	5480	5480	5480	5480	5480
N2037	18	7061.82	6943.44	7579.93	6994.8	6342.72	7021.75	6578.15	7127.59	6747.27	6653.89	6583.95	7000	7061.82	6943.44	7579.93	6994.8	6342.72	7021.75
N2038	18	6962.42	6327.02	6878.02	6066.55	6123.67	6622.09	6000.07	6550.45	6386.41	6344.81	6690.15	6660	6962.42	6327.02	6878.02	6066.55	6123.67	6622.09
N2039	18	7070	7070	7070	7070	7070	7070	7070	7070	7070	7070	7070	7070	7070	7070	7070	7070	7070	7070
N2040	18	7316.36	6900.63	7313.29	6888.27	6578.94	7184.91	6619.64	7014.17	6651.35	6761.65	6784.02	6680	7316.36	6900.63	7313.29	6888.27	6578.94	7184.91
N2041	18	5848.51	5478.49	5925	5451.3	5344.01	5550.54	5399.45	5935.25	5533.28	5698.1	5570.56	5450	5848.51	5478.49	5925	5451.3	5344.01	5550.54
N2042	18	5468.48	5216.84	5574.62	5195.27	5122.64	5432.8	5103.75	5596.39	5283.35	5344.14	5215.99	5160	5468.48	5216.84	5574.62	5195.27	5122.64	5432.8
N2043	18	3855.2	3871.07	3961.04	3800.5	3738.81	4002.58	3718.66	4027.51	3793.79	3748.28	3840.79	3780	3855.2	3871.07	3961.04	3800.5	3738.81	4002.58
N2044	18	4812.69	4676.86	4884.85	4656.57	4628.36	4741.69	4493.32	4912.72	4618.06	4774.57	4685.43	4560	4812.69	4676.86	4884.85	4656.57	4628.36	4741.69
N2045	18	6903.47	6559.12	6983.21	6636.87	6466.03	6927.39	6526.9	6759.11	6790.19	7017.8	6783.65	6920	6903.47	6559.12	6983.21	6636.87	6466.03	6927.39
